2859 6 3 0,700091777091 0,742439 0,016272 0,014948 0,0152924 S
2860 6 3 0,70682983649 0,742439 0,016272 0,014948 0,0152924 S
2861 6 3 0,74103897486 0,742439 0,016272 0,014948 0,0152924 S
2862 6 3 0,684752467281 0,742439 0,016272 0,014948 0,0152924 S
2863 6 3 0,690234918812 0,742439 0,016272 0,014948 0,0152924 S
2864 6 3 0,718828458502 0,742439 0,016272 0,014948 0,0152924 S
2865 6 3 0,666882063868 0,742439 0,016272 0,014948 0,0152924 S
2866 6 3 0,696644776596 0,742439 0,016272 0,014948 0,0152924 S
2867 6 3 0,729411829142 0,742439 0,016272 0,014948 0,0152924 S
2868 6 3 0,696314305067 0,742439 0,016272 0,014948 0,0152924 S
2869 6 3 0,721447587915 0,742439 0,016272 0,014948 0,0152924 S
2870 6 3 0,688021359784 0,742439 0,016272 0,014948 0,0152924 S
2871 6 3 0,711536252659 0,742439 0,016272 0,014948 0,0152924 S
2872 6 3 0,7210719507 0,742439 0,016272 0,014948 0,0152924 S
2873 6 3 0,673651676679 0,742439 0,016272 0,014948 0,0152924 S
2874 6 3 0,738179215445 0,742439 0,016272 0,014948 0,0152924 S
2875 6 3 0,768634144436 0,742439 0,016272 0,014948 0,0152924 S
2876 6 3 0,748175775412 0,742439 0,016272 0,014948 0,0152924 S
2877 6 3 0,67594979599 0,742439 0,016272 0,014948 0,0152924 S
2878 6 3 0,757745094249 0,742439 0,016272 0,014948 0,0152924 S
2879 6 3 0,775674597529 0,742439 0,016272 0,014948 0,0152924 S
2880 6 3 0,755456687451 0,742439 0,016272 0,014948 0,0152924 S
2881 6 3 0,691942667555 0,742439 0,016272 0,014948 0,0152924 S
2882 6 3 0,743458761503 0,742439 0,016272 0,014948 0,0152924 S
2883 6 3 0,75902864244 0,742439 0,016272 0,014948 0,0152924 S
2884 6 3 0,667663352311 0,742439 0,016272 0,014948 0,0152924 S
2885 6 3 0,690268810813 0,742439 0,016272 0,014948 0,0152924 S
2886 6 3 0,766593816312 0,742439 0,016272 0,014948 0,0152924 S
2887 6 3 0,67730988994 0,742439 0,016272 0,014948 0,0152924 S
2888 6 3 0,735217854428 0,742439 0,016272 0,014948 0,0152924 S
2889 6 3 0,67790519032 0,742439 0,016272 0,014948 0,0152924 S
2890 6 3 0,683897739816 0,742439 0,016272 0,014948 0,0152924 S
2891 6 3 0,688763095125 0,742439 0,016272 0,014948 0,0152924 S
2892 6 3 0,753317863519 0,742439 0,016272 0,014948 0,0152924 S
2893 6 3 0,676593472909 0,742439 0,016272 0,014948 0,0152924 S
2894 6 3 0,690692627353 0,742439 0,016272 0,014948 0,0152924 S
2895 6 3 0,715271330478 0,742439 0,016272 0,014948 0,0152924 S
2896 6 3 0,698906064953 0,742439 0,016272 0,014948 0,0152924 S
2897 6 3 0,741561673248 0,742439 0,016272 0,014948 0,0152924 S
2898 6 3 0,700091777091 0,742439 0,016272 0,014948 0,0152924 S
2899 6 3 0,70682983649 0,742439 0,016272 0,014948 0,0152924 S
2900 6 3 0,74103897486 0,742439 0,016272 0,014948 0,0152924 S
2901 6 3 0,684752467281 0,742439 0,016272 0,014948 0,0152924 S
2902 6 3 0,690234918812 0,742439 0,016272 0,014948 0,0152924 S
2903 6 3 0,718828458502 0,742439 0,016272 0,014948 0,0152924 S
2904 6 3 0,666882063868 0,742439 0,016272 0,014948 0,0152924 S
2905 6 3 0,696644776596 0,742439 0,016272 0,014948 0,0152924 S
2906 6 3 0,729411829142 0,742439 0,016272 0,014948 0,0152924 S
2907 6 3 0,696314305067 0,742439 0,016272 0,014948 0,0152924 S
2908 6 3 0,721447587915 0,742439 0,016272 0,014948 0,0152924 S
2909 6 3 0,688021359784 0,742439 0,016272 0,014948 0,0152924 S
2910 6 3 0,711536252659 0,742439 0,016272 0,014948 0,0152924 S
2911 6 3 0,7210719507 0,742439 0,016272 0,014948 0,0152924 S
2912 6 3 0,673651676679 0,742439 0,016272 0,014948 0,0152924 S
2913 6 3 0,738179215445 0,742439 0,016272 0,014948 0,0152924 S
2914 6 3 0,768634144436 0,742439 0,016272 0,014948 0,0152924 S
2915 6 3 0,748175775412 0,742439 0,016272 0,014948 0,0152924 S
2916 3 3 0,715853976382 0,740592 0,0161852 0,0148598 0,015301 S
2917 3 3 0,675600484061 0,740592 0,0161852 0,0148598 0,015301 S
2918 3 3 0,673137105855 0,740592 0,0161852 0,0148598 0,015301 S
2919 3 3 0,676997448487 0,740592 0,0161852 0,0148598 0,015301 S
2920 3 3 0,677133005281 0,740592 0,0161852 0,0148598 0,015301 S
2921 3 3 0,693428723382 0,740592 0,0161852 0,0148598 0,015301 S
2922 3 3 0,721171918722 0,740592 0,0161852 0,0148598 0,015301 S
2923 3 3 0,698385475726 0,740592 0,0161852 0,0148598 0,015301 S
2924 3 3 0,719233387874 0,740592 0,0161852 0,0148598 0,015301 S
2925 3 3 0,703019670702 0,740592 0,0161852 0,0148598 0,015301 S
2926 3 3 0,726107686741 0,740592 0,0161852 0,0148598 0,015301 S
2927 3 3 0,688981821668 0,740592 0,0161852 0,0148598 0,015301 S
2928 3 3 0,703121426091 0,740592 0,0161852 0,0148598 0,015301 S
2929 3 3 0,728422037389 0,740592 0,0161852 0,0148598 0,015301 S
2930 3 3 0,682465138059 0,740592 0,0161852 0,0148598 0,015301 S
2931 3 3 0,697423370193 0,740592 0,0161852 0,0148598 0,015301 S
2932 3 3 0,677573198489 0,740592 0,0161852 0,0148598 0,015301 S
2933 3 3 0,689550266732 0,740592 0,0161852 0,0148598 0,015301 S
2934 3 3 0,677200575563 0,740592 0,0161852 0,0148598 0,015301 S
2935 3 3 0,673166828072 0,740592 0,0161852 0,0148598 0,015301 S
2936 3 3 0,677851870008 0,740592 0,0161852 0,0148598 0,015301 S
2937 3 3 0,714160209566 0,740592 0,0161852 0,0148598 0,015301 S
2938 3 3 0,686125088646 0,740592 0,0161852 0,0148598 0,015301 S
2939 3 3 0,693731349165 0,740592 0,0161852 0,0148598 0,015301 S
2940 3 3 0,718282970606 0,740592 0,0161852 0,0148598 0,015301 S
2941 3 3 0,682740752293 0,740592 0,0161852 0,0148598 0,015301 S
2942 3 3 0,694885081639 0,740592 0,0161852 0,0148598 0,015301 S
2943 3 3 0,715387954259 0,740592 0,0161852 0,0148598 0,015301 S
2944 3 3 0,704188672221 0,740592 0,0161852 0,0148598 0,015301 S
2945 3 3 0,711399630282 0,740592 0,0161852 0,0148598 0,015301 S
2946 3 3 0,689245589121 0,740592 0,0161852 0,0148598 0,015301 S
2947 3 3 0,678542375556 0,740592 0,0161852 0,0148598 0,015301 S
2948 3 3 0,682093969436 0,740592 0,0161852 0,0148598 0,015301 S
2949 3 3 0,678034302509 0,740592 0,0161852 0,0148598 0,015301 S
2950 3 3 0,705629723397 0,740592 0,0161852 0,0148598 0,015301 S
2951 3 3 0,728236225252 0,740592 0,0161852 0,0148598 0,015301 S
2952 3 3 0,673003794118 0,740592 0,0161852 0,0148598 0,015301 S
2953 3 3 0,681963321655 0,740592 0,0161852 0,0148598 0,015301 S
2954 3 3 0,676979249878 0,740592 0,0161852 0,0148598 0,015301 S
2955 3 3 0,716780231772 0,740592 0,0161852 0,0148598 0,015301 S
2956 3 3 0,697388429306 0,740592 0,0161852 0,0148598 0,015301 S
2957 3 3 0,715853976382 0,740592 0,0161852 0,0148598 0,015301 S
2958 3 3 0,675600484061 0,740592 0,0161852 0,0148598 0,015301 S
2959 3 3 0,673137105855 0,740592 0,0161852 0,0148598 0,015301 S
2960 3 3 0,676997448487 0,740592 0,0161852 0,0148598 0,015301 S
2961 3 3 0,677133005281 0,740592 0,0161852 0,0148598 0,015301 S
2962 3 3 0,693428723382 0,740592 0,0161852 0,0148598 0,015301 S
2963 3 3 0,721171918722 0,740592 0,0161852 0,0148598 0,015301 S
2964 3 3 0,698385475726 0,740592 0,0161852 0,0148598 0,015301 S
2965 3 3 0,719233387874 0,740592 0,0161852 0,0148598 0,015301 S
2966 3 3 0,703019670702 0,740592 0,0161852 0,0148598 0,015301 S
2967 3 3 0,726107686741 0,740592 0,0161852 0,0148598 0,015301 S
2968 3 3 0,688981821668 0,740592 0,0161852 0,0148598 0,015301 S
2969 3 3 0,703121426091 0,740592 0,0161852 0,0148598 0,015301 S
2970 3 3 0,728422037389 0,740592 0,0161852 0,0148598 0,015301 S
2971 3 3 0,682465138059 0,740592 0,0161852 0,0148598 0,015301 S
2972 3 3 0,697423370193 0,740592 0,0161852 0,0148598 0,015301 S
2973 3 3 0,677573198489 0,740592 0,0161852 0,0148598 0,015301 S
2974 3 3 0,689550266732 0,740592 0,0161852 0,0148598 0,015301 S
2975 3 3 0,677200575563 0,740592 0,0161852 0,0148598 0,015301 S
2976 3 3 0,673166828072 0,740592 0,0161852 0,0148598 0,015301 S
2977 3 3 0,677851870008 0,740592 0,0161852 0,0148598 0,015301 S
2978 3 3 0,714160209566 0,740592 0,0161852 0,0148598 0,015301 S
2979 3 3 0,686125088646 0,740592 0,0161852 0,0148598 0,015301 S
2980 3 3 0,693731349165 0,740592 0,0161852 0,0148598 0,015301 S
2981 3 3 0,718282970606 0,740592 0,0161852 0,0148598 0,015301 S
2982 3 3 0,682740752293 0,740592 0,0161852 0,0148598 0,015301 S
2983 3 3 0,694885081639 0,740592 0,0161852 0,0148598 0,015301 S
2984 3 3 0,715387954259 0,740592 0,0161852 0,0148598 0,015301 S
2985 3 3 0,704188672221 0,740592 0,0161852 0,0148598 0,015301 S
2986 3 3 0,711399630282 0,740592 0,0161852 0,0148598 0,015301 S
2987 3 3 0,689245589121 0,740592 0,0161852 0,0148598 0,015301 S
2988 3 3 0,678542375556 0,740592 0,0161852 0,0148598 0,015301 S
2989 3 3 0,682093969436 0,740592 0,0161852 0,0148598 0,015301 S
2990 3 3 0,678034302509 0,740592 0,0161852 0,0148598 0,015301 S
2991 3 3 0,705629723397 0,740592 0,0161852 0,0148598 0,015301 S
2992 3 3 0,728236225252 0,740592 0,0161852 0,0148598 0,015301 S
2993 3 3 0,673003794118 0,740592 0,0161852 0,0148598 0,015301 S
2994 3 3 0,681963321655 0,740592 0,0161852 0,0148598 0,015301 S
2995 3 3 0,676979249878 0,740592 0,0161852 0,0148598 0,015301 S
2996 3 3 0,716780231772 0,740592 0,0161852 0,0148598 0,015301 S
2997 2 4 0,618630059019 0,721047 0,0169986 0,0162408 0,0165372 S
2998 2 4 0,608920213197 0,721047 0,0169986 0,0162408 0,0165372 S
2999 2 4 0,649144466259 0,721047 0,0169986 0,0162408 0,0165372 S
3000 2 4 0,621252413249 0,721047 0,0169986 0,0162408 0,0165372 S
3001 2 4 0,643532544694 0,721047 0,0169986 0,0162408 0,0165372 S
3002 2 4 0,609749536149 0,721047 0,0169986 0,0162408 0,0165372 S
3003 2 4 0,631475700104 0,721047 0,0169986 0,0162408 0,0165372 S
3004 2 4 0,64045131118 0,721047 0,0169986 0,0162408 0,0165372 S
3005 2 4 0,65123246436 0,721047 0,0169986 0,0162408 0,0165372 S
3006 2 4 0,616460399648 0,721047 0,0169986 0,0162408 0,0165372 S
3007 2 4 0,608622232454 0,721047 0,0169986 0,0162408 0,0165372 S
3008 2 4 0,61674280614 0,721047 0,0169986 0,0162408 0,0165372 S
3009 2 4 0,631198756165 0,721047 0,0169986 0,0162408 0,0165372 S
3010 2 4 0,625033278989 0,721047 0,0169986 0,0162408 0,0165372 S
3011 2 4 0,629202732452 0,721047 0,0169986 0,0162408 0,0165372 S
3012 2 4 0,617266095833 0,721047 0,0169986 0,0162408 0,0165372 S
3013 2 4 0,641048573851 0,721047 0,0169986 0,0162408 0,0165372 S
3014 2 4 0,619354234343 0,721047 0,0169986 0,0162408 0,0165372 S
3015 2 4 0,605926914891 0,721047 0,0169986 0,0162408 0,0165372 S
3016 2 4 0,651225940803 0,721047 0,0169986 0,0162408 0,0165372 S
3017 2 4 0,641937578598 0,721047 0,0169986 0,0162408 0,0165372 S
3018 2 4 0,640233908012 0,721047 0,0169986 0,0162408 0,0165372 S
3019 2 4 0,641124943407 0,721047 0,0169986 0,0162408 0,0165372 S
3020 2 4 0,65363968594 0,721047 0,0169986 0,0162408 0,0165372 S
3021 2 4 0,641092747707 0,721047 0,0169986 0,0162408 0,0165372 S
3022 2 4 0,631063446096 0,721047 0,0169986 0,0162408 0,0165372 S
3023 2 4 0,611452140055 0,721047 0,0169986 0,0162408 0,0165372 S
3024 2 4 0,645227471464 0,721047 0,0169986 0,0162408 0,0165372 S
3025 2 4 0,647747702638 0,721047 0,0169986 0,0162408 0,0165372 S
3026 2 4 0,6154800287 0,721047 0,0169986 0,0162408 0,0165372 S
3027 2 4 0,625660326671 0,721047 0,0169986 0,0162408 0,0165372 S
3028 2 4 0,645562435192 0,721047 0,0169986 0,0162408 0,0165372 S
3029 2 4 0,610564362332 0,721047 0,0169986 0,0162408 0,0165372 S
3030 2 4 0,61561817053 0,721047 0,0169986 0,0162408 0,0165372 S
3031 2 4 0,638701738245 0,721047 0,0169986 0,0162408 0,0165372 S
3032 2 4 0,624508504281 0,721047 0,0169986 0,0162408 0,0165372 S
3033 2 4 0,633556248178 0,721047 0,0169986 0,0162408 0,0165372 S
3034 2 4 0,63707535739 0,721047 0,0169986 0,0162408 0,0165372 S
3035 2 4 0,650725179 0,721047 0,0169986 0,0162408 0,0165372 S
3036 2 4 0,610883370515 0,721047 0,0169986 0,0162408 0,0165372 S
3037 2 4 0,610803524033 0,721047 0,0169986 0,0162408 0,0165372 S
3038 2 4 0,618815250418 0,721047 0,0169986 0,0162408 0,0165372 S
3039 2 4 0,622466602497 0,721047 0,0169986 0,0162408 0,0165372 S
3040 2 4 0,6323546526 0,721047 0,0169986 0,0162408 0,0165372 S
3041 2 4 0,634965695387 0,721047 0,0169986 0,0162408 0,0165372 S
3042 2 4 0,627334948339 0,721047 0,0169986 0,0162408 0,0165372 S
3043 2 4 0,635956710616 0,721047 0,0169986 0,0162408 0,0165372 S
3044 2 4 0,620417409722 0,721047 0,0169986 0,0162408 0,0165372 S
3045 2 4 0,638714509282 0,721047 0,0169986 0,0162408 0,0165372 S
3046 2 4 0,620891863175 0,721047 0,0169986 0,0162408 0,0165372 S
3047 2 4 0,619064681832 0,721047 0,0169986 0,0162408 0,0165372 S
3048 2 4 0,618630059019 0,721047 0,0169986 0,0162408 0,0165372 S
3049 2 4 0,608920213197 0,721047 0,0169986 0,0162408 0,0165372 S
3050 2 4 0,649144466259 0,721047 0,0169986 0,0162408 0,0165372 S
3051 2 4 0,621252413249 0,721047 0,0169986 0,0162408 0,0165372 S
3052 2 4 0,643532544694 0,721047 0,0169986 0,0162408 0,0165372 S
3053 2 4 0,609749536149 0,721047 0,0169986 0,0162408 0,0165372 S
3054 2 4 0,631475700104 0,721047 0,0169986 0,0162408 0,0165372 S
3055 2 4 0,64045131118 0,721047 0,0169986 0,0162408 0,0165372 S
3056 2 4 0,65123246436 0,721047 0,0169986 0,0162408 0,0165372 S
3057 2 4 0,616460399648 0,721047 0,0169986 0,0162408 0,0165372 S
3058 2 4 0,608622232454 0,721047 0,0169986 0,0162408 0,0165372 S
3059 2 4 0,61674280614 0,721047 0,0169986 0,0162408 0,0165372 S
3060 2 4 0,631198756165 0,721047 0,0169986 0,0162408 0,0165372 S
3061 2 4 0,625033278989 0,721047 0,0169986 0,0162408 0,0165372 S
3062 2 4 0,629202732452 0,721047 0,0169986 0,0162408 0,0165372 S
3063 2 4 0,617266095833 0,721047 0,0169986 0,0162408 0,0165372 S
3064 2 4 0,641048573851 0,721047 0,0169986 0,0162408 0,0165372 S
3065 2 4 0,619354234343 0,721047 0,0169986 0,0162408 0,0165372 S
3066 2 4 0,605926914891 0,721047 0,0169986 0,0162408 0,0165372 S
3067 2 4 0,651225940803 0,721047 0,0169986 0,0162408 0,0165372 S
3068 2 4 0,641937578598 0,721047 0,0169986 0,0162408 0,0165372 S
3069 2 4 0,640233908012 0,721047 0,0169986 0,0162408 0,0165372 S
3070 2 4 0,641124943407 0,721047 0,0169986 0,0162408 0,0165372 S
3071 2 4 0,65363968594 0,721047 0,0169986 0,0162408 0,0165372 S
3072 2 4 0,641092747707 0,721047 0,0169986 0,0162408 0,0165372 S
3073 2 4 0,631063446096 0,721047 0,0169986 0,0162408 0,0165372 S
3074 2 4 0,611452140055 0,721047 0,0169986 0,0162408 0,0165372 S
3075 2 4 0,645227471464 0,721047 0,0169986 0,0162408 0,0165372 S
3076 2 4 0,647747702638 0,721047 0,0169986 0,0162408 0,0165372 S
3077 2 4 0,6154800287 0,721047 0,0169986 0,0162408 0,0165372 S
3078 2 4 0,625660326671 0,721047 0,0169986 0,0162408 0,0165372 S
3079 2 4 0,645562435192 0,721047 0,0169986 0,0162408 0,0165372 S
3080 2 4 0,610564362332 0,721047 0,0169986 0,0162408 0,0165372 S
3081 2 4 0,61561817053 0,721047 0,0169986 0,0162408 0,0165372 S
3082 2 4 0,638701738245 0,721047 0,0169986 0,0162408 0,0165372 S
3083 2 4 0,624508504281 0,721047 0,0169986 0,0162408 0,0165372 S
3084 2 4 0,633556248178 0,721047 0,0169986 0,0162408 0,0165372 S
3085 2 4 0,63707535739 0,721047 0,0169986 0,0162408 0,0165372 S
3086 2 4 0,650725179 0,721047 0,0169986 0,0162408 0,0165372 S
3087 2 4 0,610883370515 0,721047 0,0169986 0,0162408 0,0165372 S
3088 2 4 0,610803524033 0,721047 0,0169986 0,0162408 0,0165372 S
3089 2 4 0,618815250418 0,721047 0,0169986 0,0162408 0,0165372 S
3090 2 4 0,622466602497 0,721047 0,0169986 0,0162408 0,0165372 S
3091 2 4 0,6323546526 0,721047 0,0169986 0,0162408 0,0165372 S
3092 2 4 0,634965695387 0,721047 0,0169986 0,0162408 0,0165372 S
3093 2 4 0,627334948339 0,721047 0,0169986 0,0162408 0,0165372 S
3094 2 4 0,635956710616 0,721047 0,0169986 0,0162408 0,0165372 S
3095 2 4 0,620417409722 0,721047 0,0169986 0,0162408 0,0165372 S
3096 2 4 0,638714509282 0,721047 0,0169986 0,0162408 0,0165372 S
3097 2 4 0,620891863175 0,721047 0,0169986 0,0162408 0,0165372 S
3098 12 3 0,7551988051 0,715111 0,0179455 0,0167202 0,0170063 S
3099 12 3 0,872070781736 0,715111 0,0179455 0,0167202 0,0170063 S
3100 12 3 0,797834935051 0,715111 0,0179455 0,0167202 0,0170063 S
3101 12 3 0,862480841275 0,715111 0,0179455 0,0167202 0,0170063 S
3102 12 3 0,68151969329 0,715111 0,0179455 0,0167202 0,0170063 S
3103 12 3 0,697294566072 0,715111 0,0179455 0,0167202 0,0170063 S
3104 12 3 0,816412049153 0,715111 0,0179455 0,0167202 0,0170063 S
3105 12 3 0,776516160084 0,715111 0,0179455 0,0167202 0,0170063 S
3106 12 3 0,861219285959 0,715111 0,0179455 0,0167202 0,0170063 S
3107 12 3 0,874281655911 0,715111 0,0179455 0,0167202 0,0170063 S
3108 12 3 0,870058861564 0,715111 0,0179455 0,0167202 0,0170063 S
3109 12 3 0,762196085296 0,715111 0,0179455 0,0167202 0,0170063 S
3110 12 3 0,81911448912 0,715111 0,0179455 0,0167202 0,0170063 S
3111 12 3 0,756219749129 0,715111 0,0179455 0,0167202 0,0170063 S
3112 12 3 0,838461464282 0,715111 0,0179455 0,0167202 0,0170063 S
3113 12 3 0,87263237618 0,715111 0,0179455 0,0167202 0,0170063 S
3114 12 3 0,745043255876 0,715111 0,0179455 0,0167202 0,0170063 S
3115 12 3 0,679199536792 0,715111 0,0179455 0,0167202 0,0170063 S
3116 12 3 0,695092001881 0,715111 0,0179455 0,0167202 0,0170063 S
3117 12 3 0,691895754209 0,715111 0,0179455 0,0167202 0,0170063 S
3118 12 3 0,671727778479 0,715111 0,0179455 0,0167202 0,0170063 S
3119 12 3 0,708858253678 0,715111 0,0179455 0,0167202 0,0170063 S
3120 12 3 0,700229834586 0,715111 0,0179455 0,0167202 0,0170063 S
3121 12 3 0,692374364559 0,715111 0,0179455 0,0167202 0,0170063 S
3122 12 3 0,765868795058 0,715111 0,0179455 0,0167202 0,0170063 S
3123 12 3 0,67506046996 0,715111 0,0179455 0,0167202 0,0170063 S
3124 12 3 0,770093565379 0,715111 0,0179455 0,0167202 0,0170063 S
3125 12 3 0,758015111952 0,715111 0,0179455 0,0167202 0,0170063 S
3126 12 3 0,7551988051 0,715111 0,0179455 0,0167202 0,0170063 S
3127 12 3 0,872070781736 0,715111 0,0179455 0,0167202 0,0170063 S
3128 12 3 0,797834935051 0,715111 0,0179455 0,0167202 0,0170063 S
3129 12 3 0,862480841275 0,715111 0,0179455 0,0167202 0,0170063 S
3130 12 3 0,68151969329 0,715111 0,0179455 0,0167202 0,0170063 S
3131 12 3 0,697294566072 0,715111 0,0179455 0,0167202 0,0170063 S
3132 12 3 0,816412049153 0,715111 0,0179455 0,0167202 0,0170063 S
3133 12 3 0,776516160084 0,715111 0,0179455 0,0167202 0,0170063 S
3134 12 3 0,861219285959 0,715111 0,0179455 0,0167202 0,0170063 S
3135 12 3 0,874281655911 0,715111 0,0179455 0,0167202 0,0170063 S
3136 12 3 0,870058861564 0,715111 0,0179455 0,0167202 0,0170063 S
3137 12 3 0,762196085296 0,715111 0,0179455 0,0167202 0,0170063 S
3138 12 3 0,81911448912 0,715111 0,0179455 0,0167202 0,0170063 S
3139 12 3 0,756219749129 0,715111 0,0179455 0,0167202 0,0170063 S
3140 12 3 0,838461464282 0,715111 0,0179455 0,0167202 0,0170063 S
3141 12 3 0,87263237618 0,715111 0,0179455 0,0167202 0,0170063 S
3142 12 3 0,745043255876 0,715111 0,0179455 0,0167202 0,0170063 S
3143 12 3 0,679199536792 0,715111 0,0179455 0,0167202 0,0170063 S
3144 12 3 0,695092001881 0,715111 0,0179455 0,0167202 0,0170063 S
3145 12 3 0,691895754209 0,715111 0,0179455 0,0167202 0,0170063 S
3146 12 3 0,671727778479 0,715111 0,0179455 0,0167202 0,0170063 S
3147 12 3 0,708858253678 0,715111 0,0179455 0,0167202 0,0170063 S
3148 12 3 0,700229834586 0,715111 0,0179455 0,0167202 0,0170063 S
3149 12 3 0,692374364559 0,715111 0,0179455 0,0167202 0,0170063 S
3150 12 3 0,765868795058 0,715111 0,0179455 0,0167202 0,0170063 S
3151 12 3 0,67506046996 0,715111 0,0179455 0,0167202 0,0170063 S
3152 12 3 0,770093565379 0,715111 0,0179455 0,0167202 0,0170063 S
3153 2 4 0,657803146509 0,717893 0,018933 0,018076 0,0184091 S
3154 2 4 0,6708970468 0,717893 0,018933 0,018076 0,0184091 S
3155 2 4 0,683217862426 0,717893 0,018933 0,018076 0,0184091 S
3156 2 4 0,664824717614 0,717893 0,018933 0,018076 0,0184091 S
3157 2 4 0,661297093904 0,717893 0,018933 0,018076 0,0184091 S
3158 2 4 0,665629931385 0,717893 0,018933 0,018076 0,0184091 S
3159 2 4 0,66614696029 0,717893 0,018933 0,018076 0,0184091 S
3160 2 4 0,659240408176 0,717893 0,018933 0,018076 0,0184091 S
3161 2 4 0,690767017951 0,717893 0,018933 0,018076 0,0184091 S
3162 2 4 0,6674017686 0,717893 0,018933 0,018076 0,0184091 S
3163 2 4 0,693205369526 0,717893 0,018933 0,018076 0,0184091 S
3164 2 4 0,6704581274 0,717893 0,018933 0,018076 0,0184091 S
3165 2 4 0,694669067002 0,717893 0,018933 0,018076 0,0184091 S
3166 2 4 0,656250778795 0,717893 0,018933 0,018076 0,0184091 S
3167 2 4 0,685672839623 0,717893 0,018933 0,018076 0,0184091 S
3168 2 4 0,697911086683 0,717893 0,018933 0,018076 0,0184091 S
3169 2 4 0,704498608444 0,717893 0,018933 0,018076 0,0184091 S
3170 2 4 0,700931018185 0,717893 0,018933 0,018076 0,0184091 S
3171 2 4 0,689048668513 0,717893 0,018933 0,018076 0,0184091 S
3172 2 4 0,672413166091 0,717893 0,018933 0,018076 0,0184091 S
3173 2 4 0,700995257357 0,717893 0,018933 0,018076 0,0184091 S
3174 2 4 0,664983118922 0,717893 0,018933 0,018076 0,0184091 S
3175 2 4 0,657803146509 0,717893 0,018933 0,018076 0,0184091 S
3176 2 4 0,6708970468 0,717893 0,018933 0,018076 0,0184091 S
3177 2 4 0,683217862426 0,717893 0,018933 0,018076 0,0184091 S
3178 2 4 0,664824717614 0,717893 0,018933 0,018076 0,0184091 S
3179 2 4 0,661297093904 0,717893 0,018933 0,018076 0,0184091 S
3180 2 4 0,665629931385 0,717893 0,018933 0,018076 0,0184091 S
3181 2 4 0,66614696029 0,717893 0,018933 0,018076 0,0184091 S
3182 2 4 0,659240408176 0,717893 0,018933 0,018076 0,0184091 S
3183 2 4 0,690767017951 0,717893 0,018933 0,018076 0,0184091 S
3184 2 4 0,6674017686 0,717893 0,018933 0,018076 0,0184091 S
3185 2 4 0,693205369526 0,717893 0,018933 0,018076 0,0184091 S
3186 2 4 0,6704581274 0,717893 0,018933 0,018076 0,0184091 S
3187 2 4 0,694669067002 0,717893 0,018933 0,018076 0,0184091 S
3188 2 4 0,656250778795 0,717893 0,018933 0,018076 0,0184091 S
3189 2 4 0,685672839623 0,717893 0,018933 0,018076 0,0184091 S
3190 2 4 0,697911086683 0,717893 0,018933 0,018076 0,0184091 S
3191 2 4 0,704498608444 0,717893 0,018933 0,018076 0,0184091 S
3192 2 4 0,700931018185 0,717893 0,018933 0,018076 0,0184091 S
3193 2 4 0,689048668513 0,717893 0,018933 0,018076 0,0184091 S
3194 2 4 0,672413166091 0,717893 0,018933 0,018076 0,0184091 S
3195 2 4 0,700995257357 0,717893 0,018933 0,018076 0,0184091 S
3196 3 3 0,832823406953 0,715581 0,0212394 0,0197281 0,0202355 S
